MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Finish,Garage Cars,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,HouseAge,Quality_x_Size,Log_LotArea
0.48507125007266594,0.8333333333333333,0.18493150684931503,0.04066465680431886,1.0,0.0,1.0,0.0,0.0,0.0,0.25,0.2857142857142857,0.0,0.7142857142857142,0.5555555555555556,0.5,2.039459475303661,0.7333333333333343,0.2,0.14285714285714285,0.4,0.375,0.0,1.0,1.0,0.4,0.5,1.0,1.0,1.0,0.0,1.0,0.0,0.3266267123287671,0.2,0.5,1.0,1.0,0.09010712035286704,0.4319612590799031,0.0,0.24886963074604374,0.0,0.0,0.5,0.5,0.375,0.3333333333333333,1.0,1.0,0.25,1.0,0.2,0.0,0.4,1.0,1.0,1.0,0.11025280898876404,0.11320754716981132,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,1.0,1.0,0.8,0.21976365211509935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12318840579710155,0.1382609059700243,0.039859602101342685
0.0,0.8333333333333333,0.16095890410958902,0.03122297786814368,1.0,0.0,1.0,0.0,1.0,0.0,0.25,0.2857142857142857,0.0,0.2857142857142857,0.5555555555555556,0.75,2.0104421669034056,0.9500000000000028,0.2,0.14285714285714285,0.4,0.375,0.0,1.0,0.5,0.4,0.5,1.0,1.0,0.0,0.16566265060240964,1.0,0.0,0.0997431506849315,0.2,0.0,1.0,1.0,0.17916404116782186,0.0,0.0,0.1607008289374529,0.3333333333333333,0.0,0.5,0.0,0.375,0.3333333333333333,1.0,1.0,0.0,0.5,0.2,0.0,0.4,1.0,1.0,1.0,0.2949438202247191,0.02830188679245283,0.0,0.0,0.0,0.0,0.0,0.1818181818181818,1.0,1.0,0.8,0.23202431653532485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13043478260869534,0.08927823829858496,0.030745455044065943
0.48507125007266594,0.8333333333333333,0.14383561643835613,0.033195447428077306,1.0,0.0,1.0,0.0,1.0,0.0,0.25,0.2857142857142857,0.0,0.7142857142857142,0.5555555555555556,0.5,2.188299981035276,0.7999999999999972,0.2,0.14285714285714285,0.8666666666666667,0.875,0.0,1.0,1.0,0.4,0.5,1.0,1.0,1.0,0.0,1.0,0.0,0.3377568493150685,0.2,0.5,1.0,1.0,0.09556815795001049,0.3273607748184019,0.0,0.2130746043707611,0.0,0.0,0.5,0.5,0.375,0.3333333333333333,1.0,1.0,0.25,0.5,0.2,0.0,0.4,1.0,1.0,1.0,0.0,0.10107816711590296,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,1.0,1.0,0.8,0.22582661803718887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08695652173913082,0.11837478020597839,0.0326563759465241
0.0,0.8333333333333333,0.2191780821917808,0.04148729813737175,1.0,1.0,1.0,0.0,1.0,0.0,0.25,0.2857142857142857,0.0,0.2857142857142857,0.6666666666666665,0.5,1.9531490417851878,0.6666666666666643,0.2,0.14285714285714285,0.4,0.375,0.0,1.0,1.0,0.4,0.5,1.0,0.3333333333333333,0.4,0.1128632175761871,1.0,0.0,0.2838184931506849,0.2,0.5,1.0,1.0,0.2115101869355177,0.0,0.0,0.18971363978899775,0.3333333333333333,0.0,0.25,0.5,0.25,0.3333333333333333,0.5,1.0,0.25,0.75,0.2,1.0,0.4,1.0,1.0,1.0,0.1348314606741573,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,1.0,1.0,0.8,0.21383541876905623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14492753623188293,0.1264757598593318,0.04064978590507957
0.7669649888473704,0.8333333333333333,0.16095890410958902,0.02580102362756783,1.0,0.0,1.0,0.0,0.0,0.0,0.25,0.2857142857142857,1.0,0.2857142857142857,0.7777777777777777,0.5,1.8141874848194317,0.5833333333333357,0.2,0.14285714285714285,0.4,0.375,0.0,0.6666666666666666,1.0,0.4,0.5,1.0,0.0,0.4,0.06520198440822113,0.2,0.0,0.0,0.2,1.0,1.0,1.0,0.2453266120562907,0.0,0.0,0.22004521477015826,0.3333333333333333,0.0,0.25,0.5,0.125,0.3333333333333333,0.5,1.0,0.0,0.5,0.2,0.5,0.4,1.0,1.0,1.0,0.0,0.07277628032345014,0.0,0.0,0.0,0.0,0.0,0.4545454545454545,1.0,1.0,0.8,0.2684021120678621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.18115942028985543,0.1711462781545675,0.02547379385474003
0.48507125007266594,0.8333333333333333,0.08904109589041094,0.07678492135829301,1.0,0.3333333333333333,0.3333333333333333,0.0,0.25,0.5,0.25,0.2857142857142857,0.0,0.7142857142857142,0.7777777777777777,0.5,2.3435039472329806,0.8833333333333329,0.6000000000000001,0.14285714285714285,0.3333333333333333,1.0,0.25429687500000003,0.0,1.0,0.4,0.5,1.0,0.3333333333333333,0.0,0.2508858965272856,1.0,0.0,0.10017123287671233,0.2,0.0,1.0,1.0,0.2848141146817895,0.7694915254237288,0.0,0.4396900904295403,0.3333333333333333,0.0,0.75,0.5,0.5,0.3333333333333333,0.0,0.5714285714285714,0.25,0.5,0.6000000000000001,0.0,0.6000000000000001,1.0,1.0,1.0,0.2949438202247191,0.04851752021563342,0.0,0.0,0.0,0.0,0.0,0.4545454545454545,1.0,1.0,0.8,0.4401861465270656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.05072463768115831,0.3271895671104412,0.07460763466016167
0.42008402520840293,0.8333333333333333,0.28767123287671226,0.05063918296758513,1.0,0.0,0.0,0.0,1.0,0.5,0.25,0.2857142857142857,0.0,0.0,0.7777777777777777,0.75,1.8968368371395912,0.9166666666666643,0.2,0.14285714285714285,0.9333333333333333,0.9375,0.0,0.6666666666666666,1.0,1.0,0.5,1.0,0.0,0.4,0.07565556343019135,1.0,0.0,0.05650684931506849,0.2,0.5,1.0,1.0,0.15668977105650073,0.3254237288135593,0.0,0.2671439336850038,0.0,0.0,0.5,0.0,0.5,0.3333333333333333,1.0,1.0,0.0,0.5,0.4,0.5,0.4,1.0,1.0,1.0,0.22823033707865167,0.016172506738544475,0.0,0.0,0.0,0.0,0.0,0.4545454545454545,1.0,1.0,0.8,0.20373047556557367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15942028985507228,0.20777861508833625,0.04939872464235312
0.0,0.8333333333333333,0.22945205479452052,0.04718035008997639,1.0,1.0,1.0,0.0,0.0,0.0,0.25,0.2857142857142857,0.0,0.2857142857142857,0.8888888888888888,0.3125,2.571758539035468,1.0,0.6000000000000001,0.14285714285714285,0.8666666666666667,0.875,0.21875,0.6666666666666666,1.0,0.4,0.0,1.0,0.0,0.4,0.2560240963855422,1.0,0.0,0.1759417808219178,0.2,0.0,1.0,1.0,0.31968073934047464,0.0,0.0,0.2867370007535795,0.3333333333333333,0.0,0.25,0.5,0.125,0.3333333333333333,0.0,1.0,0.25,0.0,0.2,0.0,0.6000000000000001,1.0,1.0,1.0,0.07935393258426966,0.0,0.0,0.0,0.0,0.0,0.0,0.4545454545454545,1.0,0.6666666666666666,1.0,0.4401861465270656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25487733400318174,0.046101171199512146
0.0,0.8333333333333333,0.28767123287671226,0.07678492135829301,1.0,1.0,1.0,0.0,0.0,0.0,0.25,0.2857142857142857,0.0,0.2857142857142857,0.3333333333333333,0.5,1.0206547884463661,0.01666666666666572,0.2,0.14285714285714285,0.8666666666666667,0.875,0.0,1.0,1.0,0.2,1.0,1.0,1.0,0.6000000000000001,0.021261516654854713,1.0,0.0,0.3184931506849315,0.2,0.0,1.0,1.0,0.11132115101869354,0.0,0.0,0.0998492840994725,0.0,0.0,0.25,0.0,0.25,0.3333333333333333,1.0,1.0,0.0,0.5,1.0,1.0,0.4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4545454545454545,1.0,1.0,0.8,0.1727419830748938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42753623188405676,0.03328309469982416,0.07460763466016167
0.0,0.8333333333333333,0.2191780821917808,0.055504919488653624,1.0,1.0,1.0,0.0,1.0,0.0,0.25,0.2857142857142857,0.0,0.2857142857142857,0.5555555555555556,0.625,1.629665753320118,0.6333333333333329,0.2,0.14285714285714285,0.6,0.625,0.074375,1.0,1.0,0.2,0.5,1.0,1.0,0.0,0.13997165131112688,0.8,0.0,0.2521404109589041,0.2,1.0,1.0,1.0,0.36525939928586426,0.0,0.0,0.3276186887716654,0.3333333333333333,0.0,0.5,0.0,0.375,0.3333333333333333,1.0,0.2857142857142857,0.5,1.0,0.2,1.0,0.4,1.0,1.0,1.0,0.24508426966292135,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,1.0,1.0,0.8,0.2657074605469334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23188405797101375,0.18201038265092523,0.05401924910888083
0.0,0.8333333333333333,0.28767123287671226,0.048849003248498446,1.0,0.0,1.0,0.0,1.0,0.0,0.25,0.2857142857142857,0.0,0.2857142857142857,0.5555555555555556,0.625,1.6042402419592228,0.45000000000000284,0.6000000000000001,0.14285714285714285,0.6,0.625,0.25429687500000003,1.0,1.0,0.2,0.5,1.0,1.0,0.2,0.12491141034727145,1.0,0.0,0.48758561643835613,0.2,0.0,1.0,1.0,0.31716026044948536,0.0,0.0,0.2844762622456669,0.0,0.0,0.5,0.0,0.375,0.3333333333333333,1.0,1.0,0.25,1.0,0.2,0.5,0.4,1.0,1.0,1.0,0.0,0.16442048517520216,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8,0.23876094533764655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23913043478260754,0.1580423679142594,0.04769337553423026
0.6183469424008423,0.8333333333333333,0.2191780821917808,0.04358596835635327,1.0,1.0,1.0,0.0,1.0,0.0,0.25,0.2857142857142857,0.0,0.8571428571428571,0.6666666666666665,0.625,1.529340547427342,0.3999999999999986,0.2,0.14285714285714285,0.6,0.625,0.050625,1.0,1.0,0.2,0.5,1.0,0.3333333333333333,0.4,0.15680368532955352,0.6000000000000001,0.0,0.0,0.2,1.0,1.0,1.0,0.1762234824616677,0.0,0.0,0.15806330067822155,0.3333333333333333,0.0,0.5,0.0,0.375,0.3333333333333333,0.5,1.0,0.5,1.0,0.2,0.5,0.4,1.0,1.0,1.0,0.0,0.16172506738544476,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6000000000000001,0.2118144301283597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2608695652173907,0.10537553378548101,0.04266282876685039
0.48507125007266594,0.3333333333333333,0.16095890410958902,0.02897941059618126,1.0,1.0,1.0,0.0,1.0,0.0,0.25,0.2857142857142857,0.0,0.7142857142857142,0.6666666666666665,0.5,2.249609779421063,0.8333333333333357,0.2,0.14285714285714285,0.8666666666666667,0.875,0.0,0.6666666666666666,1.0,0.4,0.5,1.0,1.0,0.4,0.09443656980864636,1.0,0.0,0.12029109589041095,0.2,0.0,1.0,1.0,0.10081915563957151,0.41646489104116224,0.0,0.25244913338357194,0.3333333333333333,0.0,0.5,0.5,0.375,0.3333333333333333,0.5,1.0,0.0,0.5,0.2,0.5,0.4,1.0,1.0,1.0,0.0,0.1293800539083558,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8,0.27379141510971944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.07246376811594146,0.1682994222557146,0.028567447512933344
